"Date","Time","Transaction ID","Receipt No.","Total","Total Cost","Payment Type","Category","Item","Option","Modifier","Quantity","Price per Unit","Discounted Price","Inclusive VAT","Cost","Refunded","Refund Reason","Item Note","% Item Discount","Item Discount Amount","% Total Discount","Total Discount Amount","VAT Exemption","Service %","Service Amount","Cashier","Note","Customer","Customer Phone","Customer Delivery Address","Park Tag","Type"
"31 Jan 2024","2:57pm","1706684265","1460","319","207.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 7R","","","1","319","319","0","207.35","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:57pm","1706684265","1460","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:57pm","1706684244","1459","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:57pm","1706684226","1458","323.3","298.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","321.3","0","298.35","","","1 day","30","137.7","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:57pm","1706684226","1458","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","2","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:20pm","1706682024","1457","28","18.2","Cash","BW PASTRIES","EGG PIE","","","1","28","28","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:19pm","1706681977","1456","717","18.2","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:19pm","1706681977","1456","","","Cash","BW PROMOS","FBC CHOCO | 8x11","","","1","711","659","0","0","","","Fbc","7.313642756680731","52","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:19pm","1706681977","1456","","","Cash","BW CANDLES","CANDLE | No* 2","","","1","15","15","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:19pm","1706681977","1456","","","Cash","BW CANDLES","CANDLE | No* 7","","","1","15","15","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:19pm","1706681977","1456","","","Cash","BW PASTRIES","EGG PIE","","","1","28","28","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:18pm","1706681889","1455","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:13pm","1706681595","1454","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:13pm","1706681582","1453","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","0","0","","","Promo trio raisin","14.765100671140937","22","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:12pm","1706681561","1452","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:12pm","1706681542","1451","181","0","Cash","BW CHILLED CAKES","SAKTO BLUEBERRY","","","1","179","179","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:12pm","1706681542","1451","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","2","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:12pm","1706681523","1450","56","36.4","Cash","BW PASTRIES","EGG PIE","","","2","28","56","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","2:03pm","1706680982","1449","15","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:48pm","1706680096","1448","114","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:48pm","1706680096","1448","","","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:44pm","1706679852","1447","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","","14.53488372093023","25","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:44pm","1706679844","1446","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:30pm","1706679012","1445","15","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:29pm","1706678999","1444","82.3","61.1","Cash","BW LOAVES","LOAF | WHOLE WHEAT","","","1","55","55","0","35.75","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:29pm","1706678999","1444","","","Cash","BW DELICACIES","HOPIA HAPON","","","1","39","27.3","0","25.35","","","1day before","30","11.7","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:29pm","1706678977","1443","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:23pm","1706678631","1442","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:16pm","1706678203","1441","399","239.85","Cash","BW CHILLED CAKES","DUO CAKE 7R (UBE-YEMA)","","","1","399","399","0","239.85","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:16pm","1706678203","1441","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","","100","2","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:06pm","1706677590","1440","162","102.7","Cash","BW CHILLED CAKES","SINFUL CAKE SLICE","","","1","79","79","0","51.35","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:06pm","1706677590","1440","","","Cash","BW CHILLED CAKES","SANS-RIVAL SLICE","","","1","79","79","0","51.35","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","1:06pm","1706677590","1440","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","2","2","4","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:58pm","1706677138","1439","139","0","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","1","158","139","0","0","","","","12.025316455696203","19","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:58pm","1706677106","1438","88","0","Cash","BW SPREADS","CHIZ WHIZ | SACHET","","","1","88","88","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:58pm","1706677090","1437","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","0","0","","","","14.765100671140937","22","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:22pm","1706674975","1436","88","61.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","0","22.75","","","","20","7","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:22pm","1706674975","1436","","","Cash","BW LOAVES","LOAF | UBE","","","1","60","60","0","39","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:18pm","1706674732","1435","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:18pm","1706674722","1434","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:15pm","1706674505","1433","459","298.35","Cash","BW CHILLED CAKES","FAMOUS MOCHA | 8x11","","","1","459","459","0","298.35","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:15pm","1706674505","1433","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","0","0","0","","","","100","2","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:14pm","1706674478","1432","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:14pm","1706674469","1431","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:14pm","1706674460","1430","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:03pm","1706673828","1429","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","12:03pm","1706673818","1428","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","11:18am","1706671112","1427","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","","14.53488372093023","25","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","11:16am","1706670975","1426","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","10:55am","1706669753","1425","56","36.4","Cash","BW PASTRIES","EGG PIE","","","2","28","56","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","10:46am","1706669208","1424","84","54.599999999999994","Cash","BW PASTRIES","EGG PIE","","","3","28","84","0","18.2","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","9:51am","1706665862","1423","119","0","Cash","BW CHILLED CAKES","CUSTARD CAKE","","","1","119","119","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","9:48am","1706665728","1422","15","0","Cash","BW BEVERAGES","BOTTLED WATER","","","1","15","15","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","9:33am","1706664825","1421","53","34.45","Cash","BW PASALUBONG","CLASSIC PIAYA","","","1","53","53","0","34.45","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","9:23am","1706664232","1420","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:14am","1706660079","1419","253.65","144.3","Cash","BW BREADS","ASADO BUN","","","1","29","27.55","0","18.85","","","Senior","5","1.45","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:14am","1706660079","1419","","","Cash","BW BREADS","DULCE ENSAYMADA","","","1","45","42.75","0","0","","","Senior","5","2.25","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:14am","1706660079","1419","","","Cash","BW DELICACIES","HOPIA RED MONGO","","","1","46","43.7","0","29.9","","","Senior","5","2.3","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:14am","1706660079","1419","","","Cash","BW CHILLED CAKES","CREAMY YEMA CAKE","","","1","147","139.65","0","95.55","","","Senior Noemi Aversion SC#:05-010095","5","7.35","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:12am","1706659965","1418","191","116.35","Cash","BW CHILLED CAKES","SAKTO RED VELVET","","","1","179","179","0","116.35","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:12am","1706659965","1418","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","2","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:12am","1706659965","1418","","","Cash","BW ACCESSORIES","CROWNED No*  1","","","1","10","10","0","0","","","","","0","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:12am","1706659933","1417","127","0","Cash","BW PROMOS","FLAVORED TRIO | RAISINS","","","1","149","127","0","0","","","Promo trio raisin","14.765100671140937","22","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","8:00am","1706659212","1416","198","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","2","130","198","0","0","","","Promo 2 sets","23.846153846153847","62","","0","0","","0","Irene","","","","","",""
"31 Jan 2024","7:51am","1706658687","1415","139","0","Cash","BW PROMOS","JUMBO LOAF BUNDLE","","","1","158","139","0","0","","","Promo","12.025316455696203","19","","0","0","","0","Irene","","","","","",""
"30 Jan 2024","6:26pm","1706610376","1414","228.2","206.05","Cash","BW PASALUBONG","CARAMEL BARS","","","1","149","104.3","0","96.85","","","1day","30","44.7","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:26pm","1706610376","1414","","","Cash","BW BREADS","CHEESY ENSAYMADA","","","1","36","25.2","0","17.55","","","1 day","30","10.8","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:26pm","1706610376","1414","","","Cash","BW DELICACIES","HOPIA BABOY","","","2","43","60.2","0","27.95","","","1 day","30","25.8","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:26pm","1706610376","1414","","","Cash","BW BREADS","PANDESAL | WHEAT","","","1","55","38.5","0","35.75","","","1 day","30","16.5","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:17pm","1706609856","1413","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:13pm","1706609635","1412","379","246.35","Cash","BW CHILLED CAKES","DOUBLE CHOCO | 7R","","","1","379","379","0","246.35","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:13pm","1706609635","1412","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:13pm","1706609608","1411","495","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","5","130","495","0","0","","","","23.846153846153847","155","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","6:11pm","1706609490","1410","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:58pm","1706608735","1409","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:42pm","1706607763","1408","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:35pm","1706607351","1407","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","0","22.75","","","Promo","20","7","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:22pm","1706606557","1406","80","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","35","0","22.75","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:22pm","1706606557","1406","","","Cash","BW BEVERAGES","BOTTLED WATER","","","3","15","45","0","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:22pm","1706606544","1405","28","22.75","Cash","BW PASALUBONG","TOASTED BREAD","","","1","35","28","0","22.75","","","","20","7","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:20pm","1706606423","1404","529","343.85","Cash","BW CHILLED CAKES","DOUBLE CHOCO 8x11","","","1","529","529","0","343.85","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:20pm","1706606423","1404","","","Cash","BW CANDLES","CANDLE | BLUE SM","","","1","2","0","0","0","","","","100","2","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:19pm","1706606393","1403","119","0","Cash","BW CHILLED CAKES","CUSTARD CAKE","","","1","119","119","0","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","5:19pm","1706606383","1402","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","4:59pm","1706605169","1401","147","0","Cash","BW PROMOS","TRIO UBE","","","1","172","147","0","0","","","Promo trio ube","14.53488372093023","25","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","4:51pm","1706604711","1400","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","4:51pm","1706604697","1399","30","0","Cash","BW ACCESSORIES","HAPPY BIRTHDAY | PLAIN","","","1","30","30","0","0","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","4:51pm","1706604684","1398","449","291.85","Cash","BW CHILLED CAKES","SANS-RIVAL CAKE | 8R","","","1","449","449","0","291.85","","","","","0","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","4:51pm","1706604684","1398","","","Cash","BW CANDLES","CANDLE | PINK SM","","","1","2","0","0","0","","","Free","100","2","","0","0","","0","Justin Marcelo","","","","","",""
"30 Jan 2024","4:36pm","1706603792","1397","99","0","Cash","BW PROMOS","PULLMAN BUNDLE","","","1","130","99","0","0","","","Promo","23.846153846153847","31","","0","0","","0","Justin Marcelo","","","","","",""
